Unnamed: 0,v_av_central_atom,v_av_nu_atom,sasa_ratio_nu,sasa_ratio_central,epn_central,epn_nu,epn_lg,epn_central_ts,epn_nu_ts,epn_lg_ts,nu_charge,nu_charge_ts,central_charge,central_charge_ts,lg_charge,lg_charge_ts,omega,n,local_electrophilicity_center,local_nucleophilicity_nu,is_av,es_av,p_int_central,p_int_nu,bo_sub_lg,bo_nu_ts,bo_lg_ts,bo_prod_nu,pc_1,pc_2,pc_3,pc_4,pc_5,activation_energy,exp_activation_energy
374,26.9,-19.4,0.1582845647403072,0.0467042066909572,-14.586813,-18.368394,-64.315747,-14.577708,-18.246634,-64.322703,-0.502657,-0.233965,0.135773,0.204136,-0.0616,-0.101111,0.1492763538781548,-6.264861424668916,0.039760125,-0.1004069999999999,6.96,-1.31,26.2353166809718,15.803169409586358,1.144986,0.213452,1.031822,1.353257,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.974457787015195,14.92
375,4.9,-6.6,0.2425018288222384,0.0577177873468035,-14.614753,-18.330932,-64.356794,-14.600333,-18.229932,-64.374727,-0.523378,-0.252053,0.330497,0.393681,-0.123817,-0.224901,0.5041397415498196,-8.255305341849885,0.043076625,-0.137487,7.41,-1.22,27.06197855754596,12.491448526134633,1.032431,0.341621,0.82992,1.27199,-0.886957,0.203646,-1.94311,-1.54976,-1.13652,21.56008467988123,19.56
376,1.5,-12.7,0.1078090709583028,0.0408247764160318,-14.649958,-18.363967,-175.228229,-14.62874,-18.273383,-175.24371,-0.458838,-0.201326,0.055863,0.188723,-0.074425,-0.161449,0.2899257967462292,-6.696528932084866,0.020782,-0.0489929999999999,6.72,-0.9,29.054309530664582,18.590643963533694,1.062148,0.295673,0.810309,1.16333,-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,25.855750190945727,23.26
377,26.8,-6.4,0.1102779809802487,0.0466213978138456,-14.586806,-18.352102,-64.315716,-14.571071,-18.228272,-64.317118,-0.468589,-0.220494,0.135651,0.213877,-0.061422,-0.101573,0.1491429526920056,-6.154500155899486,0.039777,-0.074618,6.89,-1.31,26.448216780983596,18.180823133757883,1.145599,0.231576,1.021196,1.323989,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.04541125398905,17.25
378,0.7,-12.7,0.1075347476225311,0.040990394170255,-14.651611,-18.363967,-175.229374,-14.6298,-18.274386,-175.244299,-0.458869,-0.205932,0.054371,0.188584,-0.075849,-0.161959,0.2890480625690498,-6.696534537629884,0.0205212499999999,-0.0489929999999999,6.71,-0.99,29.201389099845237,18.63527293467859,1.064037,0.297012,0.810023,1.169738,-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,25.898915308717697,23.36
379,21.0,0.3,0.1956839795171909,0.0392514077509109,-14.581908,-18.333016,-64.313605,-14.577297,-18.247422,-64.343093,-0.681724,-0.461618,0.084492,0.196636,-0.005498,-0.105157,0.4518787508564088,-6.17862957947804,0.016626875,-0.033282,7.67,-1.82,28.79524335450412,16.765020858016694,1.145305,0.311903,0.946632,1.348088,4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,15.482556903055832,19.79
380,21.1,7.7,0.1926664228237015,0.0392514077509109,-14.581973,-18.31553,-64.313576,-14.567257,-18.231306,-64.337801,-0.676102,-0.443045,0.08458,0.20522,-0.005894,-0.107509,0.4523746906533758,-6.607495892490984,0.0166387499999999,-0.0362639999999999,8.0,-1.82,28.79182149010547,17.248020114134118,1.145436,0.339885,0.928866,1.331248,4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,19.0933330080105,23.03
381,27.1,2.0,0.1962326261887344,0.0375124213315667,-14.571016,-18.331749,-64.313904,-14.561486,-18.215571,-64.33346,-0.703049,-0.444644,0.144333,0.243609,-0.027015,-0.113881,0.2355233796531284,-5.436093576493374,0.03716225,-0.029334,7.71,-1.54,29.07507673210316,16.79700025371235,1.113492,0.318973,0.936514,1.299618,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.035976147806984,21.78
382,26.8,-12.8,0.1066203365032918,0.0466213978138456,-14.586804,-18.366041,-64.315713,-14.579194,-18.244955,-64.323022,-0.480459,-0.233518,0.135508,0.208267,-0.061364,-0.101078,0.1491470224796492,-6.017711979098383,0.039779,-0.07064,6.73,-1.32,26.44841200567465,18.8405601077526,1.145731,0.215626,1.031697,1.323802,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.999297738670798,15.75
383,4.4,2.9,0.1972384784198975,0.0576349784696919,-14.616052,-18.328853,-64.358835,-14.605002,-18.230784,-64.379737,-0.702447,-0.414191,0.340583,0.425896,-0.131089,-0.235545,0.2504266933368073,-5.4995060358163,0.04665675,-0.029169,7.74,-1.23,27.22795076355566,16.576502523743194,1.030732,0.372332,0.816021,1.26792,-17.1145,-8.80606,5.56077,0.126051,0.604298,23.79055329861639,18.0
384,1.2,-12.7,0.107626188734455,0.0406591586618085,-14.649724,-18.363967,-175.228432,-14.631874,-18.276666,-175.244984,-0.458774,-0.207015,0.07101,0.201671,-0.074485,-0.16541,0.336649014800113,-6.696554347519002,0.020245625,-0.0489929999999999,6.71,-0.79,29.796579906543247,18.79846293254141,1.058549,0.291398,0.810285,1.187405,-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,24.034774808110104,21.93
385,23.4,4.1,0.1957754206291148,0.0401623053991387,-14.574681,-18.327344,-64.316964,-14.567886,-18.231473,-64.341053,-0.695952,-0.455839,0.094639,0.204856,-0.020035,-0.11344,0.2651756585419481,-5.367276337452756,0.020408875,-0.040146,7.74,-1.58,29.0636257325994,17.214188393289753,1.136995,0.3024,0.952374,1.329415,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.51443069550401,21.03
386,28.7,-19.4,0.1577359180687637,0.0544054322623385,-14.582813,-18.368394,-22.199369,-14.568642,-18.248415,-22.204309,-0.502655,-0.258404,0.287765,0.332679,-0.177971,-0.200939,0.1432431090712015,-6.264860091311953,0.038868375,-0.100408,6.96,-1.18,25.549972286534057,15.815266263473978,1.287589,0.211871,1.232621,1.353236,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.006768588119163,15.92
387,21.3,-1.1,0.1984272128749085,0.0394998343822457,-14.581906,-18.335875,-64.313614,-14.580745,-18.251023,-64.343972,-0.685481,-0.466842,0.084549,0.193147,-0.005444,-0.104399,0.4518263206653906,-5.921019723745878,0.01662925,-0.033312,7.58,-1.82,28.74830843048848,16.565859087875385,1.145375,0.301493,0.956667,1.355237,4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,14.669235601353234,19.02
388,-5.0,-12.7,0.1079005120702267,0.0409075852931434,-14.666313,-18.363967,-175.238369,-14.632134,-18.275859,-175.245516,-0.458423,-0.206476,0.041737,0.193658,-0.088945,-0.161381,0.2253379235709888,-6.696528306223419,0.0168679999999999,-0.0489929999999999,6.71,-0.82,29.40652805947066,18.59050309369564,1.065574,0.296828,0.813132,1.148944,-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,27.160518080506304,24.85
389,26.9,3.6,0.1958668617410387,0.0467042066909572,-14.586801,-18.32801,-64.315714,-14.563844,-18.194345,-64.316025,-0.701623,-0.430158,0.135801,0.248516,-0.061416,-0.121003,0.149133872813937,-5.508484051355836,0.039777375,-0.0293019999999999,7.73,-1.32,26.448591560594743,16.679407224843548,1.145642,0.318605,0.975436,1.348729,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.032685560138777,22.37
390,28.7,-6.4,0.1101865398683248,0.0548194766478966,-14.582817,-18.352102,-22.199367,-14.56002,-18.227423,-22.199157,-0.468634,-0.238696,0.287908,0.336121,-0.177983,-0.20524,0.1432494351126584,-6.1544981422565606,0.0388675,-0.0746179999999999,6.89,-1.18,25.330266269193952,18.357745561130464,1.287721,0.233436,1.223002,1.324443,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.09108863635821,18.4
391,21.0,7.7,0.1940380395025603,0.0392514077509109,-14.581889,-18.316728,-64.313617,-14.567863,-18.233266,-64.337252,-0.678409,-0.453113,0.084914,0.205753,-0.005444,-0.106764,0.4518620227523979,-6.448937818523529,0.016634,-0.0338659999999999,7.94,-1.82,28.79202860276219,16.887115503060496,1.145039,0.330135,0.935435,1.339411,4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,18.095608010002277,21.89
392,26.8,0.6,0.1991587417702999,0.0466213978138456,-14.586801,-18.334657,-64.315715,-14.568893,-18.198187,-64.318013,-0.709556,-0.434288,0.135728,0.240829,-0.061427,-0.121001,0.1491383452543812,-5.183330286134643,0.039776,-0.02928,7.58,-1.32,26.44839320101212,16.748197885640725,1.145656,0.308769,0.986738,1.35981,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.85350015405838,19.73
393,23.8,0.9,0.1976042428675932,0.0399966876449155,-14.574689,-18.333794,-64.316966,-14.572992,-18.238261,-64.343497,-0.701009,-0.460895,0.094471,0.19547,-0.019967,-0.111183,0.265182653951343,-5.345763424604412,0.020400375,-0.028734,7.66,-1.58,28.672258942696317,16.7593830563165,1.137155,0.292998,0.961243,1.34357,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.734237501099457,19.54
394,21.1,0.8,0.1957754206291148,0.0390857899966876,-14.581905,-18.331453,-64.313605,-14.575867,-18.245307,-64.342809,-0.683149,-0.45615,0.084306,0.202278,-0.005464,-0.107215,0.4518646211865924,-6.277493956429189,0.01662675,-0.084015,7.72,-1.82,29.19239603292564,17.176321553623787,1.145409,0.318422,0.942539,1.347633,4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,16.042710760272126,20.69
395,28.7,-12.7,0.1067117776152158,0.0541570056310036,-14.582814,-18.366041,-22.199368,-14.568006,-18.24558,-22.204663,-0.480342,-0.256275,0.287477,0.331441,-0.177816,-0.201189,0.1432447782478435,-6.017711489293975,0.038868375,-0.07064,6.73,-1.18,25.541455419436385,18.67658315367945,1.287752,0.213428,1.233935,1.322196,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.119373273843186,16.64
396,23.7,2.1,0.1957754206291148,0.0401623053991387,-14.574686,-18.331704,-64.316969,-14.570973,-18.237498,-64.342191,-0.702087,-0.464774,0.094439,0.197059,-0.019894,-0.11109,0.2651655578215892,-5.441158921399927,0.0204036249999999,-0.02934,7.71,-1.58,29.217166344057432,16.981923938193344,1.137181,0.293978,0.958572,1.3414,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.255621314506275,20.34
397,26.7,1.0,0.196689831748354,0.0466213978138456,-14.586804,-18.333797,-64.315715,-14.567576,-18.197694,-64.318085,-0.700623,-0.426452,0.135504,0.242619,-0.061355,-0.120984,0.1491410524302933,-5.345826119633719,0.039778375,-0.028753,7.66,-1.32,26.44842699603491,16.693041746939677,1.14573,0.317746,0.97988,1.353047,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,20.71245932050402,21.29
398,26.8,-0.5,0.1997073884418434,0.0466213978138456,-14.586803,-18.336947,-64.315719,-14.57094,-18.200466,-64.319463,-0.708059,-0.428897,0.135668,0.242,-0.061435,-0.122208,0.1491662731500495,-5.123764890793853,0.039777375,-0.029288,7.57,-1.32,26.448328042354195,16.452369813821882,1.145631,0.308885,0.985148,1.357408,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.94965657096517,20.35
399,28.7,0.6,0.1997988295537673,0.0544882411394501,-14.582813,-18.334657,-22.199369,-14.555811,-18.198893,-22.200919,-0.709546,-0.441222,0.287845,0.361707,-0.178,-0.224561,0.143242827154192,-5.183336599172856,0.038868375,-0.029281,7.58,-1.18,25.550044992626344,16.582636724268387,1.287558,0.321877,1.194974,1.359716,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,20.80161648615135,20.7
400,21.0,0.2,0.1935808339429407,0.0393342166280225,-14.581906,-18.33211,-64.313605,-14.574601,-18.24488,-64.341155,-0.679337,-0.457544,0.084437,0.201885,-0.005483,-0.106754,0.4518675480767963,-6.286779324564015,0.016627125,-0.085113,7.74,-1.82,28.79518545250461,16.870417260341718,1.145339,0.315575,0.942152,1.343067,4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,17.09738789442028,21.09
401,28.7,-0.4,0.1996159473299195,0.0541570056310036,-14.582814,-18.336946,-22.199369,-14.557541,-18.201349,-22.202341,-0.708132,-0.440473,0.288009,0.356602,-0.178067,-0.223239,0.1432437913307614,-5.12375879544288,0.038868375,-0.029288,7.57,-1.18,25.54135256804985,16.802708813269653,1.287599,0.32232,1.193732,1.357628,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.70448401810172,21.17
402,28.7,0.9,0.1979700073152889,0.0548194766478966,-14.582813,-18.333795,-22.199369,-14.554951,-18.197935,-22.201369,-0.700939,-0.434789,0.287925,0.363211,-0.178066,-0.227271,0.1432428350512914,-5.345769247838216,0.0388685,-0.0287429999999999,7.66,-1.18,25.32957024102024,16.629144498263894,1.287614,0.330985,1.191992,1.353009,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,22.12968820341731,22.0
403,28.7,3.6,0.1947695683979517,0.054074196753892,-14.5828,-18.328013,-22.199363,-14.551445,-18.193012,-22.199338,-0.70166,-0.432495,0.287549,0.368011,-0.178003,-0.228173,0.1432424421454443,-5.50858182186202,0.03886975,-0.0293029999999999,7.73,-1.18,25.54075893360677,16.726064768739242,1.287586,0.336341,1.183729,1.348828,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,23.70673245861976,22.7
404,-1.7,-167.7,0.5484834344377042,0.0463729711825107,-14.6587,-22.706857,-64.364041,-14.823538,-22.5797,-64.554702,-1.05597,-0.669779,0.153372,0.348663,-0.15649,-0.2844,0.5029264518931725,-4.828063068855008,0.032504375,-0.1011499999999999,6.37,-0.41,25.91572272549205,10.281324475811925,1.090613,0.363572,0.845484,1.206933,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,33.55422802801637,39.4
405,25.6,-6.2,0.3747256766642282,0.0462073534282875,-14.584562,-18.362165,-64.309495,-14.567952,-18.229168,-64.334908,-1.010862,-0.682229,0.058482,0.197491,-0.01741,-0.120091,0.3242050867890663,-7.394661679942194,0.044123375,-0.246306,7.64,-1.52,28.79096141128793,10.37381766687574,1.152437,0.338533,0.962585,1.472862,-17.1145,-8.80606,5.56077,0.126051,0.604298,23.366917574335627,24.19
406,-1.7,-167.7,0.548670088660756,0.0463729711825107,-14.658699,-22.706859,-64.364041,-14.823536,-22.579717,-64.554691,-1.056199,-0.670047,0.153409,0.34869,-0.156553,-0.28437,0.5029260378042864,-4.827996237692751,0.032504375,-0.1000929999999999,6.37,-0.41,25.915713753284976,10.250623397259876,1.090489,0.363579,0.845397,1.206821,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,31.01739233407593,38.63
407,20.5,-6.1,0.3753657644476957,0.0461245445511758,-14.592645,-18.362164,-64.3202,-14.571337,-18.23265,-64.344298,-1.011588,-0.682708,0.103301,0.2513,-0.033286,-0.140778,0.3400788403137311,-7.396545954069052,0.0496982499999999,-0.2464,7.64,-1.35,29.593280380564146,10.355217550500214,1.133133,0.346045,0.931303,1.449537,-17.1145,-8.80606,5.56077,0.126051,0.604298,25.44504283500463,26.65
408,27.9,-6.1,0.3745427944403804,0.0656674395495197,-14.563071,-18.362164,-26.459051,-14.552484,-18.229062,-26.496525,-1.011823,-0.686766,0.163816,0.285801,-0.118179,-0.209246,0.4585444210771703,-7.396372274682641,0.056311125,-0.2464029999999999,7.64,-1.37,22.00261348321,10.412257573005723,1.23296,0.37206,1.071016,1.415395,-17.1145,-8.80606,5.56077,0.126051,0.604298,26.45025012134637,25.88
409,14.8,-13.3,0.2243964886613021,0.0577177873468035,-14.595949,-18.366506,-64.347758,-14.582836,-18.25697,-64.361303,-0.740736,-0.452127,0.33976,0.42973,-0.141097,-0.208721,0.2461049691658186,-6.454584725149546,0.036676,-0.1500079999999999,7.08,-0.99,25.28833224649377,13.722136043860155,1.04383,0.262792,0.890495,1.303473,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,22.53014593614154,22.08
410,29.1,10.0,0.1940380395025603,0.0631831732361709,-14.553931,-18.313823,-26.462898,-14.570771,-18.146303,-26.666548,-0.693071,-0.28147,0.330699,0.3635,-0.152844,-0.683676,0.2294711577186443,-5.593853948724215,0.041948875,-0.008412,7.86,-1.21,23.32749908737904,16.963928683203424,1.190205,0.823791,0.324627,1.344239,-6.8371,-3.676,1.11638,-2.0345,-0.948893,24.29561995655668,23.82
411,34.3,-20.9,0.1649597659107534,0.0549022855250082,-14.542445,-18.368705,-22.174575,-14.551066,-18.256428,-22.20377,-0.502691,-0.273331,0.23774,0.257045,-0.137699,-0.194453,0.1449028626992042,-6.318878228116477,0.0181457499999999,-0.104248,7.03,-1.53,27.022763659018416,15.844668244309805,1.376554,0.208499,1.306441,1.41446,-17.1145,-8.80606,5.56077,0.126051,0.604298,12.514768446762368,16.5
412,22.0,-6.2,0.3743599122165325,0.056724080821464,-14.56857,-18.362171,-64.328095,-14.559543,-18.254934,-64.349808,-1.011324,-0.728325,0.340063,0.435996,-0.071601,-0.146503,0.3376436879857721,-7.396426591328639,0.0548375,-0.24636,7.64,-1.63,27.48880092966688,10.351995326860456,1.074861,0.277499,0.933134,1.406671,-17.1145,-8.80606,5.56077,0.126051,0.604298,19.999499552091613,20.85
413,25.1,-10.1,0.2250365764447695,0.040327923153362,-14.571012,-18.356645,-64.31666,-14.566739,-18.267844,-64.336667,-0.716626,-0.503005,0.099763,0.188066,-0.017517,-0.084521,0.2335487393319567,-6.26445192053654,0.0190314999999999,-0.029911,7.19,-1.65,28.691100186810253,14.30884157365208,1.136125,0.211784,1.007458,1.378288,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,12.28532401229255,18.79
414,42.8,3.5,0.1962326261887344,0.0045544882411394,-14.545754,-18.328178,-22.209348,-14.537021,-18.237912,-22.216383,-0.701521,-0.469351,0.324565,0.383906,-0.254613,-0.266141,0.2231990460026687,-5.519142315497934,0.033142125,-0.0293609999999999,7.73,-1.99,36.08081866736813,16.90154335185983,1.221762,0.282605,1.129282,1.303852,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.07230422167633,20.56
415,19.1,-132.6,0.4028931404573028,0.0472838688307386,-14.569358,-22.579348,-22.226745,-14.709262,-22.458132,-22.393078,-0.796606,-0.508556,0.695283,0.763468,-0.299095,-0.340655,0.1993706475733039,-5.171641281935631,0.00439025,-0.061382,8.23,-0.81,27.36165919853134,15.747669033948574,1.082142,0.435292,0.903616,1.059719,-17.1145,-8.80606,5.56077,0.126051,0.604298,24.225975874971468,25.13
416,5.0,-152.7,0.487167522165189,0.0670751904604173,-14.592365,-22.66602,-64.369774,-14.757521,-22.590916,-64.539317,-1.036786,-0.763029,0.55737,0.631585,-0.138136,-0.209679,0.3217270235305587,-5.125532106983677,0.0490594999999999,-0.0118729999999999,6.72,-1.33,27.28056028419177,13.395339685435625,0.992123,0.21747,0.890633,1.136116,-17.1145,-8.80606,5.56077,0.126051,0.604298,20.35988745206019,16.43
417,36.3,3.6,0.1951353328456474,0.0117588605498509,-14.548783,-18.328011,-22.189775,-14.544359,-18.244897,-22.212056,-0.701674,-0.488559,0.288276,0.343714,-0.19745,-0.247773,0.2436196421539777,-5.508517113186694,0.020494125,-0.0293019999999999,7.73,-1.75,32.46674614893134,16.669938763375747,1.27994,0.274563,1.146688,1.333245,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,14.88575462536454,21.51
418,27.0,-150.9,0.4654223051796547,0.049850944021199,-14.553944,-22.640054,-22.204015,-14.721287,-22.523963,-22.378088,-0.904412,-0.644574,0.693116,0.74003,-0.288914,-0.313744,0.1700507581694644,-4.650637899426183,0.00484025,-0.052472,7.6,-0.87,27.54863068380938,13.678583233429386,1.068375,0.303402,0.936689,1.101995,-17.1145,-8.80606,5.56077,0.126051,0.604298,16.732233259461665,18.92
419,27.2,-131.9,0.4622491833877741,0.0496853262669758,-14.553943,-22.587688,-22.204013,-14.691168,-22.469683,-22.356165,-0.831848,-0.589215,0.692617,0.745233,-0.288778,-0.320166,0.1700375091705776,-5.055711039945377,0.004840875,-0.114582,7.99,-0.87,27.396329743099617,13.80672403541001,1.068609,0.356744,0.924746,1.088048,-17.1145,-8.80606,5.56077,0.126051,0.604298,19.711023245031903,20.85
420,42.8,0.6,0.1981528895391368,0.0041404438555813,-14.545687,-18.33409,-22.209341,-14.551179,-18.256331,-22.234095,-0.701752,-0.493978,0.324905,0.368472,-0.253736,-0.28375,0.223118783910394,-5.359349252816948,0.033109,-0.029056,7.65,-1.99,36.256538662404886,16.879971169538138,1.222703,0.239826,1.124093,1.309564,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,19.16457985140809,20.27
421,42.8,9.9,0.1946781272860278,0.0041404438555813,-14.545682,-18.314185,-22.209325,-14.530613,-18.18881,-22.207357,-0.696357,-0.443686,0.324709,0.381842,-0.253914,-0.292107,0.2231363918813273,-5.57322352829178,0.03310975,-0.030421,7.82,-1.99,36.10860390323187,16.841169629226755,1.222244,0.317241,1.112094,1.299956,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.865553587156448,21.09
422,41.0,7.1,0.1972384784198975,0.0063762835375952,-14.548408,-18.320333,-22.205096,-14.533909,-18.199619,-22.209169,-0.700956,-0.455866,0.320881,0.379638,-0.26061,-0.288172,0.2254396939511571,-5.54829419883589,0.0335108749999999,-0.030203,7.74,-1.91,36.280473247814655,16.580684925679755,1.206693,0.29653,1.123792,1.30452,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,13.961640259389922,20.6
423,40.9,-0.6,0.2000731528895391,0.0060450480291487,-14.551524,-18.336947,-22.210817,-14.551237,-18.216593,-22.223141,-0.708203,-0.451778,0.314001,0.374778,-0.251248,-0.290195,0.2553913947132423,-5.123778442064635,0.037628875,-0.029288,7.57,-1.88,36.1028064362074,16.762478903754992,1.215579,0.303488,1.117392,1.301952,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,14.777878856170258,20.2
424,36.2,-0.5,0.1994330651060717,0.0115932427956276,-14.548797,-18.336947,-22.189801,-14.55049,-18.253929,-22.215356,-0.708082,-0.501297,0.288267,0.338449,-0.197564,-0.247644,0.2436507717108594,-5.123767747990106,0.02049725,-0.029288,7.57,-1.75,32.50953238778467,16.614318684239034,1.279718,0.254703,1.155933,1.34134,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,12.21772240792788,20.82
425,41.5,3.5,0.1956839795171909,0.0053825770122557,-14.548406,-18.328011,-22.208496,-14.544928,-18.213879,-22.219129,-0.701651,-0.454446,0.322469,0.385485,-0.254867,-0.292161,0.3346052484370667,-5.508510582455054,0.039844,-0.0293019999999999,7.73,-1.95,37.09923539462087,16.914455488795145,1.215912,0.310423,1.114332,1.310197,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.014002520160773,19.34
426,36.3,1.0,0.1976956839795172,0.0120900960582974,-14.548787,-18.333792,-22.189782,-14.548547,-18.250867,-22.214964,-0.700789,-0.490995,0.288569,0.344151,-0.197551,-0.25055,0.24361961227872,-5.34571852581743,0.0204931249999999,-0.028727,7.66,-1.75,32.46059622070873,16.693564765700813,1.279778,0.2628,1.148995,1.334866,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.318705344937175,20.98
427,40.8,1.0,0.1971470373079736,0.0061278569062603,-14.55154,-18.333794,-22.210831,-14.549462,-18.218226,-22.22216,-0.700851,-0.453424,0.313374,0.378411,-0.25112,-0.289631,0.2553297240018151,-5.345766962079668,0.0376057499999999,-0.028732,7.66,-1.87,36.307441051111695,16.952198941500484,1.215756,0.303502,1.116813,1.308549,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.31244637334506,20.4
428,41.5,1.0,0.1971470373079736,0.0058794302749254,-14.548378,-18.333795,-22.20846,-14.54855,-18.220017,-22.221415,-0.700984,-0.453751,0.323241,0.383362,-0.255238,-0.291036,0.3347225100277903,-5.345766526699002,0.0399273749999999,-0.0287449999999999,7.66,-1.95,37.46767148831871,16.95297649598213,1.21566,0.300282,1.12087,1.292458,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.77792683746486,18.82
429,42.8,0.1,0.1996159473299195,0.0043888704869161,-14.545733,-18.335514,-22.209322,-14.543592,-18.209259,-22.216181,-0.706553,-0.453846,0.32494,0.373583,-0.254926,-0.289745,0.2232092282052703,-5.155115807793555,0.03314525,-0.0289609999999999,7.59,-1.99,35.99820587664087,16.810538767183047,1.220769,0.292554,1.124968,1.304669,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,12.939788152806944,20.06
430,41.6,-0.5,0.1995245062179956,0.0056310036435905,-14.548456,-18.336946,-22.20855,-14.551661,-18.232808,-22.221744,-0.708072,-0.480781,0.323259,0.372973,-0.254345,-0.285413,0.3343817490258389,-5.123761707062876,0.039658,-0.029288,7.57,-1.95,36.49421962748559,16.61398567947647,1.216687,0.262912,1.139049,1.303987,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,12.889407322833602,18.54
431,9.9,-19.4,0.1579188002926115,0.03411725736999,-14.60139,-18.368394,-22.250515,-14.594175,-18.284345,-22.276144,-0.502563,-0.230997,0.432802,0.471537,-0.269474,-0.32548,0.2228643471019444,-6.264866894157669,0.0172776249999999,-0.100408,6.96,-0.8,28.94714257997858,15.91250766542218,1.167271,0.284934,1.050881,1.25894,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.18001977935384,20.56
432,10.0,-13.3,0.2235735186539868,0.0335375952302086,-14.601312,-18.366506,-22.250498,-14.589236,-18.282289,-22.272262,-0.740799,-0.457906,0.433074,0.49491,-0.26912,-0.319831,0.2225993567799216,-6.45458951435311,0.0172805,-0.1500089999999999,7.08,-0.8,28.882295467715785,13.82710459265997,1.167681,0.289813,1.054992,1.334594,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,23.911534618311,23.28
433,10.0,-12.8,0.1068032187271397,0.0343656840013249,-14.601394,-18.366041,-22.250508,-14.602596,-18.208658,-22.370797,-0.48018,-0.089203,0.432351,0.409372,-0.2691,-0.571333,0.2228957090443355,-6.017713013131718,0.017273625,-0.07064,6.73,-0.8,29.02080991655971,18.840734490124454,1.168069,0.77221,0.293419,1.233852,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.55393888348871,21.84
434,22.7,-19.4,0.158467446964155,0.0271613116926134,-14.58983,-18.368394,-22.213278,-14.590698,-18.169281,-22.345888,-0.50269,-0.068336,0.300906,0.26969,-0.236429,-0.578047,0.1921872807701181,-6.264860880441537,0.026597,-0.100408,6.96,-0.88,29.780199442727216,15.994517521069648,1.216019,0.846975,0.258093,1.318903,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.32549147629101,18.01
435,15.9,-12.8,0.1068032187271397,0.0365187148062272,-14.598349,-18.366041,-22.233076,-14.584082,-18.256503,-22.249137,-0.479961,-0.214806,0.479632,0.514393,-0.276035,-0.309038,0.2174654567793293,-6.0177110539117615,0.02452575,-0.07064,6.73,-0.88,27.76167894178463,18.84067000923784,1.15482,0.290232,1.039361,1.240818,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,23.39107513299209,21.45
436,22.9,-13.3,0.2239392831016825,0.0268300761841669,-14.589835,-18.366506,-22.213285,-14.577299,-18.268398,-22.231337,-0.740735,-0.48133,0.300481,0.35791,-0.236455,-0.285096,0.1922088897256721,-6.454594276345575,0.026592125,-0.1500089999999999,7.08,-0.88,29.64584801738101,13.630713262643562,1.216205,0.228775,1.072812,1.382592,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,20.543135305688462,20.57
